Latency,Length of Numbers
0.07493641600012779,1000
0.011071415996411815,999
0.013165458978619426,998
0.01154512498760596,997
0.011401457973988727,996
0.009516874997643754,995
0.009534291981253773,994
0.010151707974728197,993
0.009834666998358443,992
0.023212166008306667,991
0.011136249988339841,990
0.010228041996015236,989
0.01011795800877735,988
0.009936957998434082,987
0.011232874996494502,986
0.010696333018131554,985
0.00972037497558631,984
0.009376959002111107,983
0.00929249997716397,982
0.0091641670151148,981
0.009450999990804121,980
0.01058825000654906,979
0.00926395901478827,978
0.009348583000246435,977
0.009160291985608637,976
0.009350582986371592,975
0.010400332976132631,974
0.009726500022225082,973
0.00930524998693727,972
0.009020708006573841,971
0.00940504198661074,970
0.010230042011244223,969
0.01085687498562038,968
0.009379916999023408,967
0.009236417012289166,966
0.009148209006525576,965
0.009129207988735288,964
0.0092635830224026,963
0.009073875000467524,962
0.00887291700928472,961
0.00903741701040417,960
0.009185041999444366,959
0.01085908300592564,958
0.01168920798227191,957
0.01108958400436677,956
0.00945254199905321,955
0.011574290983844548,954
0.0099467079853639,953
0.009178915992379189,952
0.009191916004056111,951
0.009896666975691915,950
0.010099624982103705,949
0.011107833997812122,948
0.013528708019293845,947
0.009487166011240333,946
0.010703167004976422,945
0.0097902909910772,944
0.00933533298666589,943
0.010947208007564768,942
0.009061749995453283,941
0.009092874999623746,940
0.009936416987329721,939
0.010176542011322454,938
0.009810415998799726,937
0.01212570900679566,936
0.009109667007578537,935
0.009090750012546778,934
0.008881208981620148,933
0.01308699999935925,932
0.011371458997018635,931
0.010900041001150385,930
0.0098960830073338,929
0.009795374993700534,928
0.011273042007815093,927
0.009276791010051966,926
0.008728416985832155,925
0.008997291006380692,924
0.009095457993680611,923
0.008970374998170882,922
0.009102374984649941,921
0.009124917007284239,920
0.009599207987776026,919
0.00902670799405314,918
0.009189833013806492,917
0.009257666999474168,916
0.009131708007771522,915
0.010157832992263138,914
0.009269334026612341,913
0.009513917000731453,912
0.008992542017949745,911
0.008555332984542474,910
0.00865420902846381,909
0.008471959008602425,908
0.00909008298185654,907
0.009504792018560693,906
0.009410458005731925,905
0.010279499983880669,904
0.009519208018900827,903
0.008993584022391587,902
0.008910959004424512,901
0.009687624988146126,900
0.009368541010189801,899
0.009689541009720415,898
0.012071083998307586,897
0.012250165978912264,896
0.00981462502386421,895
0.008575458981795236,894
0.008575915999244899,893
0.008454291004454717,892
0.008502624987158924,891
0.00888487498741597,890
0.008883750007953495,889
0.008511499996529892,888
0.0086629580182489,887
0.009697041008621454,886
0.008938041981309652,885
0.010127916990313679,884
0.010468000022228807,883
0.008276874985313043,882
0.008554500003810972,881
0.008488833002047613,880
0.008255916007328779,879
0.008169624983565882,878
0.008206832979340106,877
0.008358207996934652,876
0.008380459010368213,875
0.00843212500330992,874
0.008139125013258308,873
0.008432000002358109,872
0.00971291700261645,871
0.009105082979658619,870
0.009361957985674962,869
0.010048875003121793,868
0.009785165981156752,867
0.008861375012202188,866
0.008432500006165355,865
0.00843212500330992,864
0.008490874985000119,863
0.008287417003884912,862
0.008219082985306159,861
0.009735999978147447,860
0.008255041000666097,859
0.008171833003871143,858
0.008196999988285825,857
0.00808724999660626,856
0.008188042003894225,855
0.008132958988426253,854
0.008044166985200718,853
0.008114249998470768,852
0.008086291025392711,851
0.008212750020902604,850
0.008305958996061236,849
0.008949250011937693,848
0.057683791004819795,847
0.018754332995740697,846
0.00876241599326022,845
0.008314832986798137,844
0.008395667013246566,843
0.00843366701155901,842
0.008711583010153845,841
0.008379792008781806,840
0.008570582984248176,839
0.008122832980006933,838
0.008125457999994978,837
0.008200040989322588,836
0.008465374994557351,835
0.008175750001100823,834
0.008305124996695668,833
0.00835791599820368,832
0.008432915987214074,831
0.008415042015258223,830
0.008121000020764768,829
0.007984666008269414,828
0.00784133400884457,827
0.00791345801553689,826
0.007820458995411173,825
0.007779999985359609,824
0.007899832999100909,823
0.007926833000965416,822
0.007977375003974885,821
0.007984958007000387,820
0.008028457988984883,819
0.007916208996903151,818
0.007711957994615659,817
0.007617833005497232,816
0.00860670898691751,815
0.007997291017090902,814
0.00815062498440966,813
0.008377666992601007,812
0.007844415988074616,811
0.007728791009867564,810
0.00783683400368318,809
0.007715083018410951,808
0.007842708000680432,807
0.007801958010531962,806
0.007672582985833287,805
0.007639375020517036,804
0.007727666001301259,803
0.00776429200777784,802
0.007801125000696629,801
0.00752129199099727,800
0.007773958001052961,799
0.007792625023284927,798
0.0077781250001862645,797
0.007558999990578741,796
0.007641250005690381,795
0.007678124995436519,794
0.007646957994438708,793
0.0073560840100981295,792
0.0074299580010119826,791
0.0074071249982807785,790
0.007375582994427532,789
0.008922915993025526,788
0.007836917007807642,787
0.00749641700531356,786
0.007483624998712912,785
0.007889707980211824,784
0.007424542010994628,783
0.007460833003278822,782
0.007218957995064557,781
0.007460458989953622,780
0.007418624998535961,779
0.007461915985913947,778
0.0073195409786421806,777
0.007372167019639164,776
0.007236083998577669,775
0.007164458016632125,774
0.007291375019121915,773
0.0072688329964876175,772
0.007379749993560836,771
0.00717266698484309,770
0.00824016600381583,769
0.007481750013539568,768
0.007398707995889708,767
0.00727566602290608,766
0.007245083019370213,765
0.007175709004513919,764
0.00728274998255074,763
0.007383209012914449,762
0.007480708009097725,761
0.0074610000010579824,760
0.007400000002235174,759
0.007471791002899408,758
0.0072772090206854045,757
0.007361625001067296,756
0.007396708009764552,755
0.007299874996533617,754
0.007413499988615513,753
0.0070617920137010515,752
0.007181875000242144,751
0.007383083022432402,750
0.01136620799661614,749
0.007381584000540897,748
0.007069540995871648,747
0.007303499995032325,746
0.007242334017064422,745
0.00695379200624302,744
0.007061999989673495,743
0.006924500019522384,742
