Latency,Length of Numbers
0.0023355830053333193,10
0.002082791004795581,10
0.002269000018713996,10
0.0018967089999932796,10
0.002055833989288658,10
0.002527083008317277,10
0.002067458990495652,10
0.002082207996863872,10
0.0020905409764964134,10
0.0024715419858694077,10
0.0023566249874420464,10
0.0022173750039655715,10
0.0021945829794276506,10
0.002423375000944361,10
0.0022850829991512,10
0.002004125009989366,10
0.002366541011724621,10
0.0023906250135041773,10
0.002040708001004532,10
0.002409916982287541,10
0.002296833001310006,10
0.00215441599721089,10
0.0027539579896256328,10
0.002244083007099107,10
0.0022910420084372163,10
0.002451125008519739,10
0.0020897919894196093,10
0.0021080000151414424,10
0.0023758749885018915,10
0.0022227499866858125,10
0.0023523750132881105,10
0.002550999983213842,10
0.003087792021688074,10
0.002788499987218529,10
0.0025137499906122684,10
0.002276791987242177,10
0.001971125020645559,10
0.0023942920088302344,10
0.0027105420012958348,10
0.002255666971905157,10
0.0027601659821812063,10
0.0018951249949168414,10
0.0019444579957053065,10
0.0018270000000484288,10
0.0022689999896101654,10
0.0020847920095548034,10
0.0019063340150751173,10
0.0020642500021494925,10
0.0020743340137414634,10
0.002031957992585376,10
0.002364749991102144,10
0.002140583994332701,10
0.0022257500095292926,10
0.0022748330084141344,10
0.0020568339969031513,10
0.0023042919929139316,10
0.001972375001059845,10
0.0021773329935967922,10
0.002297291997820139,10
0.002559083019150421,10
0.0022777080012019724,10
0.0019818329892586917,10
0.0020912920008413494,10
0.002005667018238455,10
0.002140124997822568,10
0.002270958008011803,10
0.0022455420112237334,10
0.002268875017762184,10
0.0021499999857041985,10
0.0022382500173989683,10
0.0019431250111665577,10
0.0021394170180428773,10
0.002049500006251037,10
0.002014666999457404,10
0.002089332992909476,10
0.0020710829994641244,10
0.0020515419892035425,10
0.0019956670003011823,10
0.0019395420094951987,10
0.0021960829908493906,10
0.002089457993861288,10
0.0021013329969719052,10
0.002111666981363669,10
0.0019881660118699074,10
0.002061791979940608,10
0.0019528330012690276,10
0.0021535829873755574,10
0.002197792025981471,10
0.0020469999872148037,10
0.0022036670125089586,10
0.0022516250028274953,10
0.0021352500189095736,10
0.00197199999820441,10
0.002115042007062584,10
0.0020865419937763363,10
0.0019176249916199595,10
0.002231334015959874,10
0.0028194589831400663,10
0.002098208002280444,10
0.002179041999625042,10
0.002508625009795651,10
0.0022855830029584467,10
0.002049292001174763,10
0.0019040000042878091,10
0.002134124981239438,10
0.002049625007202849,10
0.002086624997900799,10
0.002270208002300933,10
0.0021418750111479312,10
0.0033934590173885226,10
0.002684166975086555,10
0.002376707998337224,10
0.002402666985290125,10
0.0028043340134900063,10
0.0029053339967504144,10
0.002537042018957436,10
0.0022313750232569873,10
0.0020722909830510616,10
0.0021166669903323054,10
0.002106458996422589,10
0.002090249996399507,10
0.002220291004050523,10
0.0020301670010667294,10
0.002121917001204565,10
0.0023706249776296318,10
0.002411416993709281,10
0.003087792021688074,10
0.002740124997217208,10
0.0021503329917322844,10
0.0020192920055706054,10
0.002162249991670251,10
0.0027459579869173467,10
0.0031745830201543868,10
0.00244604199542664,10
0.002068125002551824,10
0.0019927500106859952,10
0.0021736249909736216,10
0.0020967909949831665,10
0.0019562499946914613,10
0.0021417909883894026,10
0.0020168749906588346,10
0.0020212079980410635,10
0.0022296249808277935,10
0.001999916014028713,10
0.002107000007526949,10
0.0020469579903874546,10
0.002019708015723154,10
0.0020895000197924674,10
0.0020390829886309803,10
0.0020532089984044433,10
0.002476041001500562,10
0.0021459579875227064,10
0.0024846660089679062,10
0.00210866701672785,10
0.0020108329772483557,10
0.0019514579907990992,10
0.002111165988026187,10
0.0024694589956197888,10
0.0023689999943599105,10
0.0026361659984104335,10
0.002132415975211188,10
0.002152959001250565,10
0.001997707993723452,10
0.0022680829861201346,10
0.002139584015822038,10
0.001970042008906603,10
0.003732957993634045,10
0.002708415995584801,10
0.0021845419832970947,10
